1.71,0.27264,0.0826528,-0.00783025,-0.255658
1.72,0.272537,0.080107,-0.0127024,-0.253502
1.73,0.272386,0.0775828,-0.0175854,-0.251328
1.74,0.272185,0.0750805,-0.022478,-0.249139
1.75,0.271936,0.0726001,-0.0273791,-0.246933
1.76,0.271638,0.0701419,-0.0322874,-0.244713
1.77,0.27129,0.0677059,-0.0372017,-0.242479
1.78,0.270894,0.0652923,-0.0421207,-0.240231
1.79,0.270448,0.0629013,-0.0470431,-0.237971
1.8,0.269953,0.0605329,-0.0519679,-0.235698
1.81,0.269408,0.0581874,-0.0568937,-0.233415
1.82,0.268815,0.0558647,-0.0618193,-0.231121
1.83,0.268172,0.053565,-0.0667436,-0.228818
1.84,0.26748,0.0512884,-0.0716652,-0.226505
1.85,0.266739,0.0490349,-0.0765829,-0.224184
1.86,0.265948,0.0468047,-0.0814957,-0.221856
1.87,0.265109,0.0445978,-0.0864021,-0.219521
1.88,0.26422,0.0424143,-0.0913011,-0.21718
1.89,0.263283,0.0402542,-0.0961914,-0.214833
1.9,0.262297,0.0381176,-0.101072,-0.212482
1.91,0.261261,0.0360046,-0.105941,-0.210127
1.92,0.260178,0.0339151,-0.110798,-0.207769
1.93,0.259046,0.0318492,-0.115642,-0.205408
1.94,0.257865,0.0298069,-0.120471,-0.203046
1.95,0.256636,0.0277883,-0.125284,-0.200682
1.96,0.255359,0.0257933,-0.13008,-0.198318
1.97,0.254035,0.0238219,-0.134859,-0.195955
1.98,0.252662,0.0218742,-0.139618,-0.193592
1.99,0.251242,0.0199501,-0.144356,-0.191231
2,0.249775,0.0180496,-0.149073,-0.188873
2.01,0.248261,0.0161726,-0.153767,-0.186517
2.02,0.2467,0.0143192,-0.158437,-0.184166
2.03,0.245092,0.0124893,-0.163083,-0.181818
2.04,0.243438,0.0106828,-0.167702,-0.179476
2.05,0.241738,0.00889975,-0.172295,-0.17714
2.06,0.239993,0.00714001,-0.176859,-0.17481
2.07,0.238201,0.00540353,-0.181393,-0.172487
2.08,0.236365,0.00369023,-0.185898,-0.170172
2.09,0.234483,0.00200005,-0.19037,-0.167865
2.1,0.232557,0.000332896,-0.194811,-0.165568
2.11,0.230587,-0.00131133,-0.199218,-0.16328
2.12,0.228573,-0.00293273,-0.20359,-0.161002
2.13,0.226516,-0.00453141,-0.207927,-0.158735
2.14,0.224415,-0.00610747,-0.212227,-0.156479
2.15,0.222271,-0.00766104,-0.216489,-0.154236
2.16,0.220085,-0.00919223,-0.220713,-0.152006
2.17,0.217857,-0.0107012,-0.224897,-0.149788
2.18,0.215587,-0.012188,-0.229041,-0.147585
2.19,0.213276,-0.0136529,-0.233143,-0.145396
2.2,0.210925,-0.015096,-0.237203,-0.143222
2.21,0.208533,-0.0165174,-0.241219,-0.141064
2.22,0.2061,-0.0179173,-0.245191,-0.138921
2.23,0.203629,-0.0192959,-0.249118,-0.136796
2.24,0.201118,-0.0206533,-0.252999,-0.134688
2.25,0.198569,-0.0219897,-0.256833,-0.132597
2.26,0.195982,-0.0233053,-0.260619,-0.130525
2.27,0.193357,-0.0246003,-0.264357,-0.128472
2.28,0.190695,-0.0258748,-0.268045,-0.126438
2.29,0.187996,-0.0271291,-0.271683,-0.124424
2.3,0.185261,-0.0283634,-0.275269,-0.12243
2.31,0.182491,-0.0295778,-0.278804,-0.120457
2.32,0.179685,-0.0307726,-0.282286,-0.118506
2.33,0.176845,-0.031948,-0.285714,-0.116576
2.34,0.173971,-0.0331042,-0.289089,-0.114668
2.35,0.171064,-0.0342414,-0.292408,-0.112783
2.36,0.168123,-0.0353599,-0.295672,-0.110922
2.37,0.16515,-0.0364599,-0.298879,-0.109083
2.38,0.162146,-0.0375417,-0.302029,-0.107269
2.39,0.15911,-0.0386054,-0.305122,-0.105479
2.4,0.156044,-0.0396513,-0.308156,-0.103714
2.41,0.152947,-0.0406798,-0.311131,-0.101974
2.42,0.149821,-0.0416909,-0.314047,-0.10026
2.43,0.146666,-0.042685,-0.316902,-0.0985718
2.44,0.143483,-0.0436624,-0.319697,-0.0969098
2.45,0.140273,-0.0446233,-0.32243,-0.0952745
2.46,0.137035,-0.045568,-0.325101,-0.0936663
2.47,0.133771,-0.0464967,-0.327709,-0.0920855
2.48,0.130481,-0.0474098,-0.330255,-0.0905323
2.49,0.127166,-0.0483075,-0.332736,-0.0890072
2.5,0.123826,-0.04919,-0.335154,-0.0875104
2.51,0.120463,-0.0500578,-0.337508,-0.0860422
2.52,0.117077,-0.050911,-0.339796,-0.084603
2.53,0.113667,-0.0517499,-0.342019,-0.083193
2.54,0.110236,-0.0525749,-0.344176,-0.0818124
2.55,0.106784,-0.0533863,-0.346266,-0.0804616
2.56,0.103311,-0.0541843,-0.348291,-0.0791407
2.57,0.0998185,-0.0549692,-0.350248,-0.07785
2.58,0.0963066,-0.0557414,-0.352137,-0.0765898
2.59,0.092776,-0.0565011,-0.353959,-0.0753602
2.6,0.0892276,-0.0572487,-0.355713,-0.0741615
2.61,0.085662,-0.0579844,-0.357399,-0.0729939
2.62,0.0820799,-0.0587087,-0.359016,-0.0718575
2.63,0.0784819,-0.0594217,-0.360564,-0.0707525
2.64,0.0748688,-0.0601238,-0.362042,-0.0696791
2.65,0.0712413,-0.0608154,-0.363452,-0.0686374
2.66,0.0676,-0.0614967,-0.364792,-0.0676276
2.67,0.0639457,-0.062168,-0.366062,-0.0666498
2.68,0.060279,-0.0628298,-0.367262,-0.0657042
2.69,0.0566007,-0.0634822,-0.368392,-0.0647908
2.7,0.0529114,-0.0641257,-0.369452,-0.0639098
2.71,0.0492119,-0.0647605,-0.370441,-0.0630612
2.72,0.0455028,-0.065387,-0.37136,-0.0622451
2.73,0.0417849,-0.0660055,-0.372208,-0.0614616
2.74,0.0380589,-0.0666164,-0.372985,-0.0607108
2.75,0.0343255,-0.0672199,-0.373692,-0.0599927
2.76,0.0305853,-0.0678163,-0.374328,-0.0593073
2.77,0.0268391,-0.0684061,-0.374893,-0.0586547
2.78,0.0230877,-0.0689895,-0.375387,-0.0580349
2.79,0.0193316,-0.0695669,-0.375811,-0.0574479
2.8,0.0155717,-0.0701386,-0.376164,-0.0568936
2.81,0.0118086,-0.0707049,-0.376446,-0.0563722
2.82,0.00804302,-0.0712662,-0.376657,-0.0558835
2.83,0.00427569,-0.0718227,-0.376798,-0.0554275
2.84,0.000507302,-0.0723748,-0.376868,-0.0550043
2.85,-0.00326144,-0.0729229,-0.376868,-0.0546136
2.86,-0.00702983,-0.0734672,-0.376798,-0.0542555
2.87,-0.0107972,-0.0740081,-0.376658,-0.0539299
2.88,-0.0145627,-0.0745459,-0.376447,-0.0536367
2.89,-0.0183259,-0.0750809,-0.376168,-0.0533758
2.9,-0.0220859,-0.0756135,-0.375818,-0.0531472
2.91,-0.025842,-0.076144,-0.3754,-0.0529506
2.92,-0.0295936,-0.0766727,-0.374912,-0.052786
2.93,-0.03334,-0.0771998,-0.374355,-0.0526532
2.94,-0.0370805,-0.0777258,-0.37373,-0.0525521
2.95,-0.0408144,-0.078251,-0.373037,-0.0524826
2.96,-0.044541,-0.0787756,-0.372276,-0.0524445
2.97,-0.0482597,-0.0793,-0.371447,-0.0524375
2.98,-0.0519697,-0.0798244,-0.37055,-0.0524616
2.99,-0.0556705,-0.0803493,-0.369587,-0.0525165
3,-0.0593612,-0.0808749,-0.368557,-0.0526021
3.01,-0.0630414,-0.0814014,-0.367461,-0.0527181
3.02,-0.0667102,-0.0819293,-0.366299,-0.0528643
3.03,-0.0703672,-0.0824588,-0.365072,-0.0530405
3.04,-0.0740115,-0.0829902,-0.36378,-0.0532465
3.05,-0.0776425,-0.0835239,-0.362423,-0.0534819
3.06,-0.0812597,-0.08406,-0.361002,-0.0537466
3.07,-0.0848624,-0.0845989,-0.359517,-0.0540404
3.08,-0.0884499,-0.0851409,-0.35797,-0.0543628
3.09,-0.0920216,-0.0856862,-0.356359,-0.0547137
3.1,-0.0955768,-0.0862352,-0.354687,-0.0550927
3.11,-0.0991151,-0.0867882,-0.352953,-0.0554996
3.12,-0.102636,-0.0873453,-0.351157,-0.055934
3.13,-0.106138,-0.087907,-0.349301,-0.0563957
3.14,-0.109622,-0.0884733,-0.347386,-0.0568843
3.15,-0.113086,-0.0890447,-0.34541,-0.0573996
3.16,-0.11653,-0.0896214,-0.343376,-0.0579411
3.17,-0.119953,-0.0902036,-0.341284,-0.0585085
3.18,-0.123355,-0.0907917,-0.339135,-0.0591015
3.19,-0.126735,-0.0913858,-0.336928,-0.0597197
3.2,-0.130093,-0.0919861,-0.334665,-0.0603628
3.21,-0.133428,-0.0925931,-0.332346,-0.0610303
3.22,-0.13674,-0.0932068,-0.329972,-0.061722
3.23,-0.140028,-0.0938276,-0.327544,-0.0624374
3.24,-0.143291,-0.0944557,-0.325063,-0.0631761
3.25,-0.146529,-0.0950912,-0.322528,-0.0639377
3.26,-0.149741,-0.0957345,-0.319941,-0.0647219
3.27,-0.152927,-0.0963857,-0.317303,-0.0655281
3.28,-0.156087,-0.0970451,-0.314614,-0.0663561
3.29,-0.15922,-0.0977129,-0.311875,-0.0672054
3.3,-0.162324,-0.0983893,-0.309087,-0.0680754
3.31,-0.165401,-0.0990745,-0.30625,-0.0689659
3.32,-0.168449,-0.0997687,-0.303365,-0.0698764
3.33,-0.171468,-0.100472,-0.300434,-0.0708064
3.34,-0.174458,-0.101185,-0.297456,-0.0717554
3.35,-0.177417,-0.101907,-0.294433,-0.0727231
3.36,-0.180346,-0.102639,-0.291366,-0.0737089
3.37,-0.183244,-0.103381,-0.288254,-0.0747124
3.38,-0.186111,-0.104134,-0.2851,-0.0757331
3.39,-0.188946,-0.104896,-0.281904,-0.0767705
3.4,-0.191749,-0.105669,-0.278667,-0.0778242
3.41,-0.19452,-0.106453,-0.275389,-0.0788936
3.42,-0.197257,-0.107247,-0.272071,-0.0799784
3.43,-0.199961,-0.108052,-0.268715,-0.0810778
3.44,-0.202631,-0.108869,-0.265322,-0.0821916
3.45,-0.205267,-0.109696,-0.261891,-0.0833192
3.46,-0.207869,-0.110535,-0.258424,-0.08446
3.47,-0.210436,-0.111385,-0.254922,-0.0856136
3.48,-0.212967,-0.112247,-0.251386,-0.0867795
3.49,-0.215463,-0.113121,-0.247817,-0.0879571
3.5,-0.217923,-0.114007,-0.244215,-0.0891459
3.51,-0.220347,-0.114904,-0.240582,-0.0903454
3.52,-0.222735,-0.115814,-0.236918,-0.091555
3.53,-0.225086,-0.116735,-0.233224,-0.0927743
3.54,-0.227399,-0.117669,-0.229502,-0.0940027
3.55,-0.229676,-0.118615,-0.225752,-0.0952398
3.56,-0.231914,-0.119574,-0.221975,-0.0964848
3.57,-0.234115,-0.120545,-0.218172,-0.0977374
3.58,-0.236278,-0.121529,-0.214345,-0.0989969
3.59,-0.238402,-0.122525,-0.210493,-0.100263
3.6,-0.240487,-0.123534,-0.206618,-0.101535
3.61,-0.242534,-0.124556,-0.202721,-0.102812
3.62,-0.244542,-0.12559,-0.198803,-0.104094
3.63,-0.24651,-0.126638,-0.194864,-0.10538
3.64,-0.248439,-0.127698,-0.190907,-0.10667
3.65,-0.250328,-0.128771,-0.186931,-0.107963
3.66,-0.252177,-0.129857,-0.182938,-0.109259
3.67,-0.253987,-0.130956,-0.178928,-0.110557
3.68,-0.255756,-0.132068,-0.174903,-0.111856
3.69,-0.257485,-0.133193,-0.170864,-0.113157
3.7,-0.259173,-0.134331,-0.166811,-0.114457
3.71,-0.260821,-0.135482,-0.162745,-0.115758
3.72,-0.262428,-0.136647,-0.158668,-0.117058
3.73,-0.263994,-0.137824,-0.154581,-0.118357
3.74,-0.26552,-0.139014,-0.150484,-0.119654
3.75,-0.267004,-0.140217,-0.146378,-0.120948
3.76,-0.268447,-0.141433,-0.142265,-0.12224
3.77,-0.269849,-0.142661,-0.138144,-0.123528
3.78,-0.27121,-0.143903,-0.134019,-0.124813
3.79,-0.27253,-0.145158,-0.129888,-0.126093
3.8,-0.273808,-0.146425,-0.125754,-0.127368
3.81,-0.275045,-0.147705,-0.121616,-0.128637
3.82,-0.27624,-0.148998,-0.117477,-0.1299
3.83,-0.277394,-0.150303,-0.113337,-0.131157
3.84,-0.278507,-0.151621,-0.109197,-0.132406
3.85,-0.279578,-0.152951,-0.105057,-0.133648
3.86,-0.280608,-0.154294,-0.10092,-0.134881
3.87,-0.281597,-0.155649,-0.0967852,-0.136106
3.88,-0.282544,-0.157016,-0.0926543,-0.137322
3.89,-0.28345,-0.158395,-0.0885281,-0.138527
3.9,-0.284314,-0.159786,-0.0844075,-0.139722
3.91,-0.285138,-0.161189,-0.0802934,-0.140907
3.92,-0.28592,-0.162604,-0.0761867,-0.14208
3.93,-0.286662,-0.164031,-0.0720884,-0.143241
3.94,-0.287362,-0.165469,-0.0679993,-0.14439
3.95,-0.288022,-0.166919,-0.0639204,-0.145526
3.96,-0.28864,-0.16838,-0.0598525,-0.146649
3.97,-0.289219,-0.169852,-0.0557965,-0.147758
3.98,-0.289756,-0.171335,-0.0517534,-0.148852
3.99,-0.290254,-0.172829,-0.0477239,-0.149932
4,-0.290711,-0.174333,-0.0437091,-0.150996
4.01,-0.291128,-0.175849,-0.0397096,-0.152044
4.02,-0.291505,-0.177374,-0.0357265,-0.153077
4.03,-0.291843,-0.17891,-0.0317604,-0.154092
4.04,-0.29214,-0.180456,-0.0278124,-0.155091
4.05,-0.292399,-0.182012,-0.0238831,-0.156071
4.06,-0.292618,-0.183577,-0.0199735,-0.157034
4.07,-0.292798,-0.185152,-0.0160844,-0.157978
4.08,-0.29294,-0.186737,-0.0122165,-0.158903
4.09,-0.293043,-0.18833,-0.00837075,-0.159808
4.1,-0.293107,-0.189933,-0.00454783,-0.160694
4.11,-0.293134,-0.191544,-0.000748571,-0.161559
4.12,-0.293122,-0.193164,0.00302626,-0.162404
4.13,-0.293073,-0.194792,0.00677588,-0.163228
4.14,-0.292987,-0.196429,0.0104995,-0.16403
4.15,-0.292864,-0.198073,0.0141965,-0.16481
4.16,-0.292703,-0.199725,0.017866,-0.165567
4.17,-0.292506,-0.201384,0.0215073,-0.166302
4.18,-0.292273,-0.203051,0.0251197,-0.167014
4.19,-0.292004,-0.204724,0.0287024,-0.167702
4.2,-0.291699,-0.206405,0.0322549,-0.168367
4.21,-0.291359,-0.208092,0.0357763,-0.169007
4.22,-0.290984,-0.209785,0.0392661,-0.169622
4.23,-0.290574,-0.211484,0.0427235,-0.170213
4.24,-0.290129,-0.213189,0.0461478,-0.170778
4.25,-0.289651,-0.214899,0.0495385,-0.171318
4.26,-0.289139,-0.216615,0.0528949,-0.171831
4.27,-0.288593,-0.218336,0.0562163,-0.172319
4.28,-0.288015,-0.220061,0.0595022,-0.172779
4.29,-0.287403,-0.221791,0.0627519,-0.173213
4.3,-0.28676,-0.223526,0.0659649,-0.173619
4.31,-0.286084,-0.225264,0.0691405,-0.173998
4.32,-0.285377,-0.227005,0.0722782,-0.174349
4.33,-0.284639,-0.228751,0.0753775,-0.174672
4.34,-0.28387,-0.230499,0.0784377,-0.174967
4.35,-0.28307,-0.23225,0.0814584,-0.175233
4.36,-0.282241,-0.234003,0.084439,-0.17547
4.37,-0.281381,-0.235759,0.0873791,-0.175678
4.38,-0.280493,-0.237517,0.0902781,-0.175856
4.39,-0.279576,-0.239276,0.0931355,-0.176005
4.4,-0.278631,-0.241037,0.0959509,-0.176124
4.41,-0.277657,-0.242799,0.0987238,-0.176213
4.42,-0.276656,-0.244561,0.101454,-0.176271
4.43,-0.275628,-0.246324,0.10414,-0.176299
4.44,-0.274574,-0.248087,0.106783,-0.176296
4.45,-0.273493,-0.24985,0.109382,-0.176263
4.46,-0.272386,-0.251612,0.111936,-0.176198
4.47,-0.271254,-0.253374,0.114445,-0.176102
4.48,-0.270097,-0.255134,0.116908,-0.175974
4.49,-0.268916,-0.256893,0.119326,-0.175815
4.5,-0.267711,-0.25865,0.121698,-0.175624
4.51,-0.266482,-0.260405,0.124023,-0.175402
4.52,-0.265231,-0.262158,0.126302,-0.175147
4.53,-0.263956,-0.263908,0.128534,-0.17486
4.54,-0.26266,-0.265655,0.130718,-0.174541
4.55,-0.261342,-0.267399,0.132855,-0.17419
4.56,-0.260003,-0.269139,0.134944,-0.173806
4.57,-0.258643,-0.270875,0.136985,-0.173389
4.58,-0.257264,-0.272606,0.138978,-0.17294
4.59,-0.255864,-0.274334,0.140922,-0.172459
4.6,-0.254445,-0.276056,0.142817,-0.171944
4.61,-0.253008,-0.277772,0.144663,-0.171397
4.62,-0.251552,-0.279483,0.14646,-0.170817
4.63,-0.250079,-0.281189,0.148208,-0.170204
4.64,-0.248588,-0.282887,0.149906,-0.169558
4.65,-0.247081,-0.28458,0.151555,-0.168879
4.66,-0.245557,-0.286265,0.153154,-0.168167
4.67,-0.244018,-0.287943,0.154703,-0.167422
4.68,-0.242463,-0.289613,0.156202,-0.166644
4.69,-0.240894,-0.291276,0.157651,-0.165833
4.7,-0.239311,-0.29293,0.15905,-0.16499
4.71,-0.237713,-0.294575,0.160399,-0.164113
4.72,-0.236103,-0.296212,0.161697,-0.163203
4.73,-0.23448,-0.297839,0.162945,-0.162261
4.74,-0.232844,-0.299457,0.164143,-0.161286
4.75,-0.231197,-0.301065,0.165291,-0.160278
4.76,-0.229538,-0.302662,0.166388,-0.159237
4.77,-0.227869,-0.304249,0.167435,-0.158164
4.78,-0.22619,-0.305826,0.168432,-0.157059
4.79,-0.224501,-0.307391,0.169378,-0.155921
4.8,-0.222802,-0.308944,0.170275,-0.15475
4.81,-0.221095,-0.310485,0.171121,-0.153548
4.82,-0.21938,-0.312015,0.171917,-0.152313
4.83,-0.217657,-0.313532,0.172664,-0.151047
4.84,-0.215927,-0.315036,0.17336,-0.149748
4.85,-0.21419,-0.316526,0.174007,-0.148418
4.86,-0.212447,-0.318004,0.174604,-0.147057
4.87,-0.210698,-0.319467,0.175152,-0.145664
4.88,-0.208944,-0.320917,0.175651,-0.14424
4.89,-0.207185,-0.322352,0.176101,-0.142785
4.9,-0.205422,-0.323773,0.176502,-0.141299
4.91,-0.203656,-0.325178,0.176854,-0.139782
4.92,-0.201885,-0.326568,0.177157,-0.138235
4.93,-0.200113,-0.327943,0.177413,-0.136658
4.94,-0.198337,-0.329301,0.17762,-0.13505
4.95,-0.19656,-0.330644,0.17778,-0.133413
4.96,-0.194782,-0.331969,0.177892,-0.131746
4.97,-0.193003,-0.333278,0.177957,-0.13005
4.98,-0.191223,-0.33457,0.177975,-0.128325
4.99,-0.189443,-0.335845,0.177946,-0.126571
5,-0.187664,-0.337102,0.177871,-0.124788
5.01,-0.185886,-0.33834,0.177749,-0.122977
5.02,-0.184109,-0.339561,0.177582,-0.121138
5.03,-0.182335,-0.340763,0.17737,-0.11927
5.04,-0.180562,-0.341946,0.177113,-0.117376
5.05,-0.178792,-0.343111,0.17681,-0.115454
5.06,-0.177026,-0.344255,0.176464,-0.113505
5.07,-0.175263,-0.345381,0.176074,-0.111529
5.08,-0.173505,-0.346486,0.17564,-0.109528
5.09,-0.171751,-0.347571,0.175163,-0.1075
